update,env_steps,train_return_mean,train_return_std,policy_loss,entropy,entropy_beta,value_loss,baseline_value,eval_return_mean,eval_return_std
125,63010,65.0,25.282404948896772,14.352128982543945,0.5878958702087402,0.0,0.0,64.99999999999999,150.1,59.441483830738946
126,63862,85.2,29.932590933629516,16.621917724609375,0.5919573903083801,0.0,0.0,85.2,nan,nan
127,64915,105.3,38.118368275675174,21.988142013549805,0.6025697588920593,0.0,0.0,105.3,nan,nan
128,65596,68.1,25.165253823476526,13.632711410522461,0.5880503058433533,0.0,0.0,68.10000000000001,nan,nan
129,66566,97.0,55.234047470740364,34.557273864746094,0.5858269929885864,0.0,0.0,96.99999999999999,nan,nan
130,67432,86.6,29.014479144041168,16.473278045654297,0.599821925163269,0.0,0.0,86.6,179.6,88.61060884566812
131,68313,88.1,48.40134295657508,27.522613525390625,0.5806432962417603,0.0,0.0,88.1,nan,nan
132,69220,90.7,47.18696854005351,28.406402587890625,0.5885781049728394,0.0,0.0,90.69999999999999,nan,nan
133,70161,94.1,37.91424534393373,22.433469772338867,0.5873751044273376,0.0,0.0,94.1,nan,nan
134,71214,105.3,27.702165980298364,14.583163261413574,0.5900046229362488,0.0,0.0,105.3,nan,nan
135,72169,95.5,40.98597321035576,22.546863555908203,0.5971738696098328,0.0,0.0,95.50000000000001,179.4,33.76447837595007
136,73025,85.6,30.80649282213086,18.20490074157715,0.5870029330253601,0.0,0.0,85.6,nan,nan
137,74195,117.0,63.75107842225102,36.296836853027344,0.5975998044013977,0.0,0.0,117.0,nan,nan
138,75162,96.7,48.21213540178447,28.423986434936523,0.5957023501396179,0.0,0.0,96.7,nan,nan
139,76058,89.6,38.95176504344829,23.6054630279541,0.5873452425003052,0.0,0.0,89.6,238.7,97.52543258043
