update,env_steps,train_return_mean,train_return_std,policy_loss,entropy,entropy_beta,value_loss,baseline_value,eval_return_mean,eval_return_std,experiment,seed,steps_to_475,steps_to_495
95,44051,87.6,33.094410404175505,19.479923248291016,0.610476553440094,0.0,0.0,87.6,161.4,122.97414362377158,vpg_rloo,1,90019.0,90019.0
96,44788,73.7,36.709807953733566,21.833206176757812,0.6083500981330872,0.0,0.0,73.69999999999999,,,vpg_rloo,1,90019.0,90019.0
97,45508,72.0,23.845334973533085,13.588752746582031,0.6152583360671997,0.0,0.0,72.0,,,vpg_rloo,1,90019.0,90019.0
98,46321,81.3,32.53321379759461,19.536754608154297,0.6088956594467163,0.0,0.0,81.30000000000001,,,vpg_rloo,1,90019.0,90019.0
99,46938,61.7,25.636107348815653,15.184306144714355,0.6112573146820068,0.0,0.0,61.7,,,vpg_rloo,1,90019.0,90019.0
100,47990,105.2,25.37242597782088,16.07754898071289,0.6192995309829712,0.0,0.0,105.2,366.9,174.24376602908927,vpg_rloo,1,90019.0,90019.0
101,48997,100.7,52.68975232433723,31.333507537841797,0.6152333617210388,0.0,0.0,100.7,,,vpg_rloo,1,90019.0,90019.0
102,49684,68.7,34.57180932493988,19.41297721862793,0.6142030954360962,0.0,0.0,68.7,,,vpg_rloo,1,90019.0,90019.0
103,50647,96.3,33.5441500115892,19.571537017822266,0.6127409338951111,0.0,0.0,96.3,,,vpg_rloo,1,90019.0,90019.0
104,51218,57.1,35.24329723507719,20.422786712646484,0.5942750573158264,0.0,0.0,57.1,,,vpg_rloo,1,90019.0,90019.0
105,51924,70.6,34.29927112928203,20.718067169189453,0.600202202796936,0.0,0.0,70.6,385.6,172.75543406793315,vpg_rloo,1,90019.0,90019.0
106,52791,86.7,35.648422124969294,21.556148529052734,0.6104648113250732,0.0,0.0,86.7,,,vpg_rloo,1,90019.0,90019.0
107,53835,104.4,43.21388665695323,24.89651870727539,0.6112676858901978,0.0,0.0,104.4,,,vpg_rloo,1,90019.0,90019.0
108,54698,86.3,50.26539565148175,29.617931365966797,0.6011286973953247,0.0,0.0,86.3,,,vpg_rloo,1,90019.0,90019.0
109,55510,81.2,31.63162973986639,19.252288818359375,0.6016031503677368,0.0,0.0,81.2,,,vpg_rloo,1,90019.0,90019.0
110,56634,112.4,41.376805096575545,24.591552734375,0.6071957349777222,0.0,0.0,112.4,299.6,171.99313939805853,vpg_rloo,1,90019.0,90019.0
111,57368,73.4,34.48245930904581,20.035024642944336,0.6002612113952637,0.0,0.0,73.4,,,vpg_rloo,1,90019.0,90019.0
112,58468,110.0,82.41237771111813,48.845420837402344,0.6030591130256653,0.0,0.0,110.0,,,vpg_rloo,1,90019.0,90019.0
113,59342,87.4,26.74023186137323,15.871502876281738,0.604370653629303,0.0,0.0,87.4,,,vpg_rloo,1,90019.0,90019.0
114,60259,91.7,34.458815998231856,19.9863338470459,0.6054808497428894,0.0,0.0,91.7,,,vpg_rloo,1,90019.0,90019.0
115,61300,104.1,48.38274485805864,28.23286819458008,0.6123232841491699,0.0,0.0,104.1,364.3,153.2233989963674,vpg_rloo,1,90019.0,90019.0
116,62148,84.8,49.52938521726269,29.08186912536621,0.5937158465385437,0.0,0.0,84.8,,,vpg_rloo,1,90019.0,90019.0
117,63235,108.7,51.62760889291698,29.05698013305664,0.6041643023490906,0.0,0.0,108.7,,,vpg_rloo,1,90019.0,90019.0
118,64191,95.6,35.7300993561451,20.215866088867188,0.6027958393096924,0.0,0.0,95.6,,,vpg_rloo,1,90019.0,90019.0
119,64980,78.9,26.793469353557036,15.785527229309082,0.5981502532958984,0.0,0.0,78.9,,,vpg_rloo,1,90019.0,90019.0
120,65739,75.9,34.20073098634004,19.22577857971191,0.5931946635246277,0.0,0.0,75.9,352.5,137.93639838708273,vpg_rloo,1,90019.0,90019.0
121,66688,94.9,66.21095075589838,40.92597198486328,0.5901551842689514,0.0,0.0,94.9,,,vpg_rloo,1,90019.0,90019.0
122,67691,100.3,41.711029716371186,22.555767059326172,0.603545606136322,0.0,0.0,100.3,,,vpg_rloo,1,90019.0,90019.0
123,68662,97.1,49.62348234455136,28.46708106994629,0.5989636182785034,0.0,0.0,97.1,,,vpg_rloo,1,90019.0,90019.0
124,69723,106.1,63.12756925464499,36.131229400634766,0.5918986797332764,0.0,0.0,106.1,,,vpg_rloo,1,90019.0,90019.0
125,70903,118.0,84.86106292051733,51.084190368652344,0.5937208533287048,0.0,0.0,118.0,318.1,154.25786851891866,vpg_rloo,1,90019.0,90019.0
126,72043,114.0,52.13827768540116,30.42926025390625,0.5979109406471252,0.0,0.0,114.0,,,vpg_rloo,1,90019.0,90019.0
127,73207,116.4,62.10024154542397,36.52753448486328,0.5919902920722961,0.0,0.0,116.4,,,vpg_rloo,1,90019.0,90019.0
128,74408,120.1,71.98117809538824,42.37192916870117,0.5927428007125854,0.0,0.0,120.1,,,vpg_rloo,1,90019.0,90019.0
129,75534,112.6,65.35625448264305,37.074676513671875,0.5968595743179321,0.0,0.0,112.6,,,vpg_rloo,1,90019.0,90019.0
130,76721,118.7,47.076639642183466,26.74711036682129,0.5949721932411194,0.0,0.0,118.7,375.9,152.4391353950815,vpg_rloo,1,90019.0,90019.0
131,78172,145.1,78.82315649604499,46.45252227783203,0.5885025858879089,0.0,0.0,145.09999999999997,,,vpg_rloo,1,90019.0,90019.0
132,79581,140.9,105.14318808177732,59.835105895996094,0.5930439233779907,0.0,0.0,140.9,,,vpg_rloo,1,90019.0,90019.0
133,81318,173.7,106.40493409612168,61.23057174682617,0.5966103076934814,0.0,0.0,173.7,,,vpg_rloo,1,90019.0,90019.0
134,82534,121.6,114.61081973356616,67.19520568847656,0.5812792778015137,0.0,0.0,121.60000000000002,,,vpg_rloo,1,90019.0,90019.0
135,83921,138.7,73.00965689550938,43.61947250366211,0.5926212072372437,0.0,0.0,138.7,381.8,118.536745357716,vpg_rloo,1,90019.0,90019.0
136,85392,147.1,53.66833330745422,30.114944458007812,0.5955142378807068,0.0,0.0,147.10000000000002,,,vpg_rloo,1,90019.0,90019.0
137,86841,144.9,114.159055707377,66.85136413574219,0.588633120059967,0.0,0.0,144.9,,,vpg_rloo,1,90019.0,90019.0
138,88596,175.5,94.55712559083,55.975860595703125,0.5923438668251038,0.0,0.0,175.5,,,vpg_rloo,1,90019.0,90019.0
139,90019,142.3,94.89894625336996,54.238670349121094,0.584026038646698,0.0,0.0,142.3,500.0,0.0,vpg_rloo,1,90019.0,90019.0
0,166,16.6,5.5533773507659285,3.7623984813690186,0.6917528510093689,0.0,0.0,16.6,53.5,18.1121506177483,vpg_rloo,2,,
1,432,26.6,11.655041827466771,7.862524509429932,0.6919056177139282,0.0,0.0,26.600000000000005,,,vpg_rloo,2,,
2,670,23.8,8.772684879784524,5.994978427886963,0.6914276480674744,0.0,0.0,23.8,,,vpg_rloo,2,,
3,964,29.4,16.782133356638543,11.337881088256836,0.6912002563476562,0.0,0.0,29.4,,,vpg_rloo,2,,
4,1137,17.3,10.602358228243377,7.25463342666626,0.6889999508857727,0.0,0.0,17.3,,,vpg_rloo,2,,
5,1404,26.7,14.028898745090435,9.428380012512209,0.6894949674606323,0.0,0.0,26.7,53.9,19.730433345469123,vpg_rloo,2,,
6,1738,33.4,19.163506985935538,13.21660041809082,0.6886120438575745,0.0,0.0,33.4,,,vpg_rloo,2,,
7,1952,21.4,12.870120434556934,8.649374008178711,0.6882149577140808,0.0,0.0,21.4,,,vpg_rloo,2,,
8,2241,28.9,12.0867696263311,8.02856159210205,0.6896592378616333,0.0,0.0,28.9,,,vpg_rloo,2,,
9,2419,17.8,5.509990925582364,3.646714687347412,0.6844055652618408,0.0,0.0,17.8,,,vpg_rloo,2,,
10,2649,23.0,9.757048734120374,6.327937126159668,0.6874178051948547,0.0,0.0,23.0,48.5,15.506450270774415,vpg_rloo,2,,
11,2994,34.5,22.721135535003526,14.993847846984863,0.6868658661842346,0.0,0.0,34.50000000000001,,,vpg_rloo,2,,
12,3213,21.9,5.872818744010409,3.825876712799072,0.6853389739990234,0.0,0.0,21.9,,,vpg_rloo,2,,
13,3548,33.5,18.35892153695309,12.026485443115234,0.6857641935348511,0.0,0.0,33.5,,,vpg_rloo,2,,
14,3954,40.6,23.757946039167617,15.549211502075195,0.6857991218566895,0.0,0.0,40.6,,,vpg_rloo,2,,
15,4267,31.3,31.423080689200415,20.860536575317383,0.6818018555641174,0.0,0.0,31.300000000000004,65.9,14.895972610071489,vpg_rloo,2,,
16,4663,39.6,22.209007181771995,14.880971908569336,0.6782249808311462,0.0,0.0,39.6,,,vpg_rloo,2,,
17,5044,38.1,33.8834767991716,22.213579177856445,0.6814243793487549,0.0,0.0,38.1,,,vpg_rloo,2,,
18,5374,33.0,9.715966241192897,6.396994590759277,0.6823508739471436,0.0,0.0,33.00000000000001,,,vpg_rloo,2,,
19,5642,26.8,14.147791347061917,9.161012649536133,0.679604172706604,0.0,0.0,26.8,,,vpg_rloo,2,,
20,5992,35.0,24.273442277518036,15.986572265625,0.6766276359558105,0.0,0.0,35.0,106.8,52.37327562793834,vpg_rloo,2,,
21,6255,26.3,9.571311299921238,5.940556049346924,0.6761114001274109,0.0,0.0,26.3,,,vpg_rloo,2,,
22,6514,25.9,9.679359482941006,6.891136169433594,0.6715860366821289,0.0,0.0,25.9,,,vpg_rloo,2,,
23,6820,30.6,13.857849761056006,8.916959762573242,0.6733865141868591,0.0,0.0,30.6,,,vpg_rloo,2,,
24,7139,31.9,9.741149829460586,6.316472053527832,0.6761276125907898,0.0,0.0,31.9,,,vpg_rloo,2,,
25,7347,20.8,3.487119154832539,1.9202255010604856,0.6646357178688049,0.0,0.0,20.8,69.7,20.371794226331662,vpg_rloo,2,,
26,7903,55.6,28.92472990366548,19.49374771118164,0.6696792244911194,0.0,0.0,55.6,,,vpg_rloo,2,,
27,8198,29.5,18.440444680104655,11.686230659484863,0.6675623059272766,0.0,0.0,29.5,,,vpg_rloo,2,,
28,8593,39.5,17.206103568210903,10.796298027038574,0.6722657680511475,0.0,0.0,39.5,,,vpg_rloo,2,,
29,8992,39.9,23.28712090405338,14.759363174438477,0.6713411211967468,0.0,0.0,39.9,,,vpg_rloo,2,,
30,9375,38.3,18.46645607581487,12.661163330078123,0.6670874953269958,0.0,0.0,38.3,64.9,21.1303099835284,vpg_rloo,2,,
31,9691,31.6,22.843817544359784,14.556017875671388,0.6614714860916138,0.0,0.0,31.59999999999999,,,vpg_rloo,2,,
32,9996,30.5,12.491997438360288,7.696507930755615,0.6634182929992676,0.0,0.0,30.5,,,vpg_rloo,2,,
33,10297,30.1,12.82536549186806,7.666160583496094,0.653083860874176,0.0,0.0,30.1,,,vpg_rloo,2,,
34,10706,40.9,19.211715175902437,12.350361824035645,0.665844738483429,0.0,0.0,40.9,,,vpg_rloo,2,,
35,11099,39.3,25.23509461048244,16.933935165405273,0.6537458300590515,0.0,0.0,39.3,73.2,45.76636319394409,vpg_rloo,2,,
36,11446,34.7,19.84968513604183,12.850088119506836,0.6564094424247742,0.0,0.0,34.7,,,vpg_rloo,2,,
37,11761,31.5,11.621101496846158,7.131566524505615,0.6517053246498108,0.0,0.0,31.5,,,vpg_rloo,2,,
38,12090,32.9,13.830762813380902,8.925431251525879,0.6558337807655334,0.0,0.0,32.9,,,vpg_rloo,2,,
39,12526,43.6,21.471842026244513,13.491290092468262,0.659156084060669,0.0,0.0,43.6,,,vpg_rloo,2,,
40,12952,42.6,29.340074982862607,18.85429000854492,0.6543028950691223,0.0,0.0,42.599999999999994,70.3,33.09395715232616,vpg_rloo,2,,
41,13404,45.2,14.851262572589578,8.940320014953613,0.6656890511512756,0.0,0.0,45.2,,,vpg_rloo,2,,
42,13716,31.2,19.14575671003891,11.743255615234377,0.6457213163375854,0.0,0.0,31.2,,,vpg_rloo,2,,
43,14065,34.9,12.926329718833571,8.453971862792969,0.6499254107475281,0.0,0.0,34.9,,,vpg_rloo,2,,
44,14539,47.4,24.17933001553186,16.152761459350586,0.6603829860687256,0.0,0.0,47.400000000000006,,,vpg_rloo,2,,
45,15022,48.3,30.893526830065873,18.717466354370117,0.6550407409667969,0.0,0.0,48.3,64.0,20.688160865577203,vpg_rloo,2,,
46,15438,41.6,27.939935576160515,17.711950302124023,0.6487035155296326,0.0,0.0,41.6,,,vpg_rloo,2,,
47,15877,43.9,27.1346641770264,17.24778938293457,0.6503944396972656,0.0,0.0,43.9,,,vpg_rloo,2,,
48,16286,40.9,32.66940464716184,20.45438766479492,0.6502382159233093,0.0,0.0,40.900000000000006,,,vpg_rloo,2,,
49,16601,31.5,20.274368054269903,12.359281539916992,0.6451927423477173,0.0,0.0,31.499999999999993,,,vpg_rloo,2,,
50,17087,48.6,28.104092228712883,16.9050350189209,0.6538033485412598,0.0,0.0,48.6,68.8,12.294714311442949,vpg_rloo,2,,
51,17413,32.6,16.01998751560063,9.483531951904297,0.6448767781257629,0.0,0.0,32.6,,,vpg_rloo,2,,
52,17859,44.6,34.72520698282445,21.960716247558594,0.648792564868927,0.0,0.0,44.6,,,vpg_rloo,2,,
53,18389,53.0,32.6404656829525,20.623092651367188,0.6421757340431213,0.0,0.0,53.0,,,vpg_rloo,2,,
54,18896,50.7,35.57260181656664,21.78594207763672,0.6449189782142639,0.0,0.0,50.7,,,vpg_rloo,2,,
55,19416,52.0,26.404545063303026,16.346023559570312,0.648316502571106,0.0,0.0,52.0,93.3,30.48950639154396,vpg_rloo,2,,
56,19902,48.6,20.115665537088255,12.45879364013672,0.6473829746246338,0.0,0.0,48.6,,,vpg_rloo,2,,
57,20370,46.8,14.062716664997556,8.396209716796875,0.6469919085502625,0.0,0.0,46.8,,,vpg_rloo,2,,
58,20902,53.2,20.01899098356358,12.008913040161133,0.6425989866256714,0.0,0.0,53.2,,,vpg_rloo,2,,
59,21473,57.1,34.30583040825568,21.348350524902344,0.6427531838417053,0.0,0.0,57.1,,,vpg_rloo,2,,
60,21927,45.4,19.1373979422491,12.061850547790527,0.6403244137763977,0.0,0.0,45.39999999999999,110.6,37.90567239873209,vpg_rloo,2,,
61,22489,56.2,30.73044093403152,19.087421417236328,0.6429435014724731,0.0,0.0,56.20000000000001,,,vpg_rloo,2,,
62,22898,40.9,11.031319050775387,6.128874778747559,0.6393815279006958,0.0,0.0,40.89999999999999,,,vpg_rloo,2,,
63,23482,58.4,26.42801543816713,17.112394332885742,0.6382465958595276,0.0,0.0,58.39999999999999,,,vpg_rloo,2,,
64,24126,64.4,41.28001937984041,25.023019790649418,0.640121340751648,0.0,0.0,64.4,,,vpg_rloo,2,,
65,24628,50.2,23.591523901605,14.968838691711426,0.6389850378036499,0.0,0.0,50.2,132.8,63.51818637209347,vpg_rloo,2,,
66,25031,40.3,17.697739968707868,10.5986328125,0.6292938590049744,0.0,0.0,40.3,,,vpg_rloo,2,,
67,25679,64.8,49.28042207611457,32.065731048583984,0.6358345746994019,0.0,0.0,64.80000000000001,,,vpg_rloo,2,,
68,26359,68.0,48.00208328812407,29.3040714263916,0.6390677690505981,0.0,0.0,68.0,,,vpg_rloo,2,,
69,26714,35.5,12.224974437601086,6.923271179199219,0.6352131366729736,0.0,0.0,35.5,,,vpg_rloo,2,,
70,27337,62.3,27.21782504168913,16.994590759277344,0.6318762302398682,0.0,0.0,62.30000000000001,85.5,21.541819793137257,vpg_rloo,2,,
71,27839,50.2,24.18594633252956,14.75757122039795,0.6310264468193054,0.0,0.0,50.2,,,vpg_rloo,2,,
72,28461,62.2,20.643643089338664,12.716794967651367,0.6383476853370667,0.0,0.0,62.2,,,vpg_rloo,2,,
73,29076,61.5,31.903761533712604,19.07244110107422,0.6317148804664612,0.0,0.0,61.499999999999986,,,vpg_rloo,2,,
74,29559,48.3,11.79025020938911,6.6744794845581055,0.6273851990699768,0.0,0.0,48.3,,,vpg_rloo,2,,
75,30164,60.5,32.668792447839266,19.860652923583984,0.6353449821472168,0.0,0.0,60.5,83.9,18.2343083225002,vpg_rloo,2,,
76,30775,61.1,25.703890756070372,16.059228897094727,0.6224952340126038,0.0,0.0,61.1,,,vpg_rloo,2,,
77,31329,55.4,19.980990966416055,12.41897678375244,0.6259660124778748,0.0,0.0,55.4,,,vpg_rloo,2,,
78,31911,58.2,26.524705464905733,14.594759941101074,0.6276611089706421,0.0,0.0,58.2,,,vpg_rloo,2,,
79,32462,55.1,21.556669501571896,13.54392433166504,0.6260259747505188,0.0,0.0,55.1,,,vpg_rloo,2,,
80,32957,49.5,16.812197952677096,10.017827987670898,0.6274200677871704,0.0,0.0,49.50000000000001,184.8,70.51921723899096,vpg_rloo,2,,
81,33523,56.6,23.03562458454296,13.935693740844728,0.6223378777503967,0.0,0.0,56.6,,,vpg_rloo,2,,
82,33964,44.1,14.003213916812095,7.830718994140625,0.6186906099319458,0.0,0.0,44.10000000000001,,,vpg_rloo,2,,
83,34594,63.0,15.185519418182572,9.82533359527588,0.6264380216598511,0.0,0.0,63.0,,,vpg_rloo,2,,
84,35013,41.9,13.729166034395533,7.720904350280762,0.6137998104095459,0.0,0.0,41.9,,,vpg_rloo,2,,
85,35512,49.9,11.571084650973738,5.979584693908691,0.6202442049980164,0.0,0.0,49.9,149.6,58.5511741983028,vpg_rloo,2,,
86,36131,61.9,33.631681492307216,19.863431930541992,0.6176650524139404,0.0,0.0,61.9,,,vpg_rloo,2,,
87,36609,47.8,13.310146505579873,7.709650993347168,0.6170631051063538,0.0,0.0,47.8,,,vpg_rloo,2,,
88,37213,60.4,28.688673723265772,17.398880004882812,0.6158798933029175,0.0,0.0,60.40000000000001,,,vpg_rloo,2,,
89,37894,68.1,48.78001640016125,30.134014129638672,0.6198602318763733,0.0,0.0,68.1,,,vpg_rloo,2,,
90,38503,60.9,28.31766233289747,15.679243087768556,0.6202402710914612,0.0,0.0,60.9,129.7,62.05489505268702,vpg_rloo,2,,
91,39188,68.5,32.97650678892475,19.435314178466797,0.6202329993247986,0.0,0.0,68.5,,,vpg_rloo,2,,
92,39737,54.9,21.983857714241143,12.201648712158203,0.6135744452476501,0.0,0.0,54.9,,,vpg_rloo,2,,
93,40216,47.9,16.908281994336384,9.17177963256836,0.613210916519165,0.0,0.0,47.9,,,vpg_rloo,2,,
94,40761,54.5,19.080094339389415,10.644842147827148,0.6100815534591675,0.0,0.0,54.5,,,vpg_rloo,2,,
95,41422,66.1,21.40770889189219,12.877507209777832,0.6163635849952698,0.0,0.0,66.1,139.9,53.30938003766317,vpg_rloo,2,,
96,42294,87.2,43.91081871247677,26.44697952270508,0.6174381971359253,0.0,0.0,87.2,,,vpg_rloo,2,,
97,42835,54.1,21.91095616352696,12.978388786315918,0.6042406558990479,0.0,0.0,54.1,,,vpg_rloo,2,,
98,43539,70.4,21.57405849625888,12.251863479614258,0.6091994643211365,0.0,0.0,70.4,,,vpg_rloo,2,,
99,44175,63.6,33.514772862127536,20.90850257873535,0.6049034595489502,0.0,0.0,63.6,,,vpg_rloo,2,,
100,44861,68.6,29.520162601178196,17.26978302001953,0.6094478964805603,0.0,0.0,68.6,178.9,45.64088079781108,vpg_rloo,2,,
101,45594,73.3,23.460818400047344,13.40876579284668,0.6109579205513,0.0,0.0,73.30000000000001,,,vpg_rloo,2,,
102,46280,68.6,22.082572313931184,13.660733222961426,0.6039776802062988,0.0,0.0,68.6,,,vpg_rloo,2,,
103,46921,64.1,29.41921141023328,16.374637603759766,0.5917295813560486,0.0,0.0,64.1,,,vpg_rloo,2,,
104,47466,54.5,21.73591497959081,14.134142875671388,0.6001529693603516,0.0,0.0,54.5,,,vpg_rloo,2,,
105,48167,70.1,28.91867908463317,15.814874649047852,0.6026497483253479,0.0,0.0,70.1,163.0,61.778637084351416,vpg_rloo,2,,
106,48847,68.0,27.36421020237931,15.578389167785645,0.6038132905960083,0.0,0.0,68.0,,,vpg_rloo,2,,
107,49445,59.8,21.315721897228816,12.38850212097168,0.6047477722167969,0.0,0.0,59.8,,,vpg_rloo,2,,
108,50143,69.8,21.834834553987353,13.969276428222656,0.6054891347885132,0.0,0.0,69.80000000000001,,,vpg_rloo,2,,
109,50786,64.3,30.903236076501763,18.021087646484375,0.5899747014045715,0.0,0.0,64.3,,,vpg_rloo,2,,
110,51465,67.9,29.466760934992497,17.751754760742188,0.5919004082679749,0.0,0.0,67.9,153.7,67.64029863919882,vpg_rloo,2,,
111,52197,73.2,38.358310703157926,23.520893096923828,0.5942649841308594,0.0,0.0,73.2,,,vpg_rloo,2,,
112,52803,60.6,18.062115047801015,10.060994148254396,0.5938916206359863,0.0,0.0,60.59999999999999,,,vpg_rloo,2,,
113,53744,94.1,51.997019145331784,29.870559692382812,0.5980495810508728,0.0,0.0,94.1,,,vpg_rloo,2,,
114,54649,90.5,54.01342425730848,31.118648529052734,0.6066852807998657,0.0,0.0,90.5,,,vpg_rloo,2,,
115,55490,84.1,51.01264549109368,29.27347946166992,0.6009578704833984,0.0,0.0,84.1,209.3,96.68200453031578,vpg_rloo,2,,
116,56144,65.4,13.61763562443936,7.79418420791626,0.5968575477600098,0.0,0.0,65.4,,,vpg_rloo,2,,
117,57000,85.6,25.9430144740352,14.608365058898926,0.6042105555534363,0.0,0.0,85.6,,,vpg_rloo,2,,
118,57588,58.8,21.82109071517737,13.140405654907228,0.5917625427246094,0.0,0.0,58.8,,,vpg_rloo,2,,
119,58376,78.8,42.27718060609056,24.672964096069336,0.6040995121002197,0.0,0.0,78.8,,,vpg_rloo,2,,
120,59072,69.6,32.234143388649244,19.913799285888672,0.5881516933441162,0.0,0.0,69.6,170.2,78.65341696328265,vpg_rloo,2,,
121,59993,92.1,46.49612887112217,27.058218002319336,0.5899112820625305,0.0,0.0,92.1,,,vpg_rloo,2,,
122,60875,88.2,42.806074335309,24.715545654296875,0.6046275496482849,0.0,0.0,88.2,,,vpg_rloo,2,,
123,61614,73.9,57.949029327504704,33.89678192138672,0.5962227582931519,0.0,0.0,73.9,,,vpg_rloo,2,,
124,62360,74.6,24.503877244224025,14.001462936401367,0.5889809131622314,0.0,0.0,74.6,,,vpg_rloo,2,,
125,63010,65.0,25.282404948896772,14.352128982543944,0.5878958702087402,0.0,0.0,64.99999999999999,150.1,59.441483830738946,vpg_rloo,2,,
126,63862,85.2,29.932590933629516,16.621917724609375,0.5919573903083801,0.0,0.0,85.2,,,vpg_rloo,2,,
127,64915,105.3,38.118368275675174,21.988142013549805,0.6025697588920593,0.0,0.0,105.3,,,vpg_rloo,2,,
128,65596,68.1,25.16525382347653,13.63271141052246,0.5880503058433533,0.0,0.0,68.10000000000001,,,vpg_rloo,2,,
129,66566,97.0,55.23404747074037,34.557273864746094,0.5858269929885864,0.0,0.0,97.0,,,vpg_rloo,2,,
130,67432,86.6,29.014479144041168,16.473278045654297,0.599821925163269,0.0,0.0,86.6,179.6,88.61060884566812,vpg_rloo,2,,
131,68313,88.1,48.40134295657508,27.522613525390625,0.5806432962417603,0.0,0.0,88.1,,,vpg_rloo,2,,
132,69220,90.7,47.18696854005351,28.406402587890625,0.5885781049728394,0.0,0.0,90.7,,,vpg_rloo,2,,
133,70161,94.1,37.91424534393373,22.433469772338867,0.5873751044273376,0.0,0.0,94.1,,,vpg_rloo,2,,
134,71214,105.3,27.702165980298364,14.583163261413574,0.5900046229362488,0.0,0.0,105.3,,,vpg_rloo,2,,
135,72169,95.5,40.98597321035576,22.546863555908203,0.5971738696098328,0.0,0.0,95.5,179.4,33.76447837595007,vpg_rloo,2,,
136,73025,85.6,30.80649282213086,18.20490074157715,0.5870029330253601,0.0,0.0,85.6,,,vpg_rloo,2,,
137,74195,117.0,63.75107842225102,36.296836853027344,0.5975998044013977,0.0,0.0,117.0,,,vpg_rloo,2,,
138,75162,96.7,48.21213540178447,28.423986434936523,0.5957023501396179,0.0,0.0,96.7,,,vpg_rloo,2,,
139,76058,89.6,38.95176504344829,23.6054630279541,0.5873452425003052,0.0,0.0,89.6,238.7,97.52543258043,vpg_rloo,2,,
0,152,15.2,4.166533331199932,0.0061929239891469,0.6890803575515747,0.001,96.1846694946289,,9.2,0.4,vpg_value_entropy_1e3,0,51784.0,51784.0
1,331,17.9,6.040695324215583,0.0089690666645765,0.689495861530304,0.001,135.05807495117188,,,,vpg_value_entropy_1e3,0,51784.0,51784.0
2,548,21.7,9.654532614269838,-5.6073138694046065e-05,0.6898192167282104,0.001,223.7709503173828,,,,vpg_value_entropy_1e3,0,51784.0,51784.0
3,798,25.0,6.572670690061994,0.0037956691812723,0.6906163096427917,0.001,215.78282165527344,,,,vpg_value_entropy_1e3,0,51784.0,51784.0
4,1011,21.3,9.263368717696604,-0.0041373199783265,0.6903008818626404,0.001,205.48583984375,,,,vpg_value_entropy_1e3,0,51784.0,51784.0
5,1271,26.0,10.83512805646523,-0.0062102759256958,0.6902478337287903,0.001,277.49188232421875,,11.7,1.2688577540449522,vpg_value_entropy_1e3,0,51784.0,51784.0
6,1513,24.2,15.606408939919524,-0.0043938839808106,0.6896811127662659,0.001,356.6994323730469,,,,vpg_value_entropy_1e3,0,51784.0,51784.0
7,1840,32.7,19.45276329985023,-0.0031009681988507,0.6902613043785095,0.001,522.9932250976562,,,,vpg_value_entropy_1e3,0,51784.0,51784.0
8,2065,22.5,11.280514172678478,-0.0056695905514061,0.6897000670433044,0.001,251.9837188720703,,,,vpg_value_entropy_1e3,0,51784.0,51784.0
9,2284,21.9,7.2725511342306834,-0.0072544715367257,0.6900008916854858,0.001,177.53521728515625,,,,vpg_value_entropy_1e3,0,51784.0,51784.0
10,2455,17.1,9.544108130150246,-0.0095401005819439,0.6888480186462402,0.001,169.42022705078125,,23.9,4.205948168962618,vpg_value_entropy_1e3,0,51784.0,51784.0
11,2753,29.8,11.00727032465361,-0.0087594762444496,0.6889333128929138,0.001,311.7762451171875,,,,vpg_value_entropy_1e3,0,51784.0,51784.0
12,2970,21.7,5.532630477449221,0.0006875162362121,0.6889243125915527,0.001,152.04638671875,,,,vpg_value_entropy_1e3,0,51784.0,51784.0
13,3215,24.5,9.287087810503357,-0.0201567355543375,0.6893556118011475,0.001,218.5036468505859,,,,vpg_value_entropy_1e3,0,51784.0,51784.0
14,3435,22.0,9.284395510748128,-0.014554719440639,0.686318039894104,0.001,198.42559814453125,,,,vpg_value_entropy_1e3,0,51784.0,51784.0
15,3685,25.0,11.454256850621082,-0.0121604995802044,0.6860665082931519,0.001,262.67559814453125,,54.5,36.42320688791694,vpg_value_entropy_1e3,0,51784.0,51784.0
16,3905,22.0,7.523297149521611,-0.0135684255510568,0.6852450370788574,0.001,168.93179321289062,,,,vpg_value_entropy_1e3,0,51784.0,51784.0
17,4216,31.1,15.744522857171631,-0.0167702455073595,0.6843482255935669,0.001,406.2649536132813,,,,vpg_value_entropy_1e3,0,51784.0,51784.0
18,4517,30.1,15.481924944915605,-0.0031558996997773,0.6818066835403442,0.001,385.1856384277344,,,,vpg_value_entropy_1e3,0,51784.0,51784.0
19,4797,28.0,20.11964214393487,-0.0137160941958427,0.6833348870277405,0.001,482.91656494140625,,,,vpg_value_entropy_1e3,0,51784.0,51784.0
20,5137,34.0,16.024980499208105,-0.0028930390253663,0.6836446523666382,0.001,428.8370056152344,,75.6,29.577694298237653,vpg_value_entropy_1e3,0,51784.0,51784.0
21,5478,34.1,32.56209452722598,-0.0129578216001391,0.6822129487991333,0.001,967.8770141601562,,,,vpg_value_entropy_1e3,0,51784.0,51784.0
22,5755,27.7,15.212166183683376,-0.0203707683831453,0.6807162165641785,0.001,333.86273193359375,,,,vpg_value_entropy_1e3,0,51784.0,51784.0
23,6109,35.4,14.029967925836466,0.0012638878542929,0.6819208860397339,0.001,398.8489990234375,,,,vpg_value_entropy_1e3,0,51784.0,51784.0
24,6411,30.2,17.010584939971935,0.0017033740878105,0.6804645657539368,0.001,407.07171630859375,,,,vpg_value_entropy_1e3,0,51784.0,51784.0
